,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
903,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_M014.wav,e0,RIGHT .
3350,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M030.wav,e0,PUTTING YOUR BEST FOOT FORWARD OR YOU .
695,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F004.wav,e1,I KNOW I'M SO .
2868,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_1_F005.wav,e1,THAT SENT SHIVERS UP MY SPINE .
369,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M018.wav,e1,NO BUT . IT WAS GOOD .
3264,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro01_F021.wav,e2,WHO . YOU ALWAYS USE YOUR DRIVER'S LICENSE I MEAN YOU'RE NOT COMING TO THE D M V IF YOU'RE NOT OVER SIXTEEN AND THAT'S WHEN YOU GET YOUR DRIVER'S LICENSE SO YOU'RE NEVER GONNA NEED IT ANYWAY .
1331,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_F015.wav,e3,DANCING BAREFOOT IN THE SAND . DRINKING CHAMPAGNE OUT OF THE BOTTLE .
1983,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F011.wav,e3,I MEAN IT'S JUST AS HARD FOR ME BUT . I KNOW THAT . WE CAN DO IT YOU KNOW .
831,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M017.wav,e0,CAUSE IF YOU'VE BEEN LOOKING  YOU'VE BEEN APPLYING FOR JOBS FOR THREE YEARS  AND .
492,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_F000.wav,e1,HI . THANK YOU SO MUCH . YOU'RE A REAL PERSON RIGHT YOU'RE NOT LIKE A . RECORDING .
1255,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F029.wav,e0,UH .
352,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_2_M004.wav,e0,HOW DO YOU KNOW HE'S EVEN THINKING ABOUT IT .
2854,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro05_M006.wav,e0,WELL I WOULD . HOPE SO .
1433,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M012.wav,e2,WHAT ABOUT ME .
433,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M016.wav,e0,IT WAS IN THE CAR RIGHT  WHEN WE WERE PASSING KNICKERBOCKER LIQUOR LOCKER . YOU SAID LET'S STOP AND GET CHAMPAGNE AND I SAID THAT TIMES A WASTING OR SOMETHING LIKE THAT . RIGHT  YOU WANTED IT TO BE LIKE IT WAS BEFORE RIGHT .
3482,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F025.wav,e0,YEAH . I COMPLETELY UNDERSTAND IT'S A DIFFICULT PROCESS SOMETIMES AND WE WANT TO MAKE TRAVELING AS EASY AS POSSIBLE .
1367,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro04_F002.wav,e0,HAVE YOU GONE LIKE SIGNED UP WITH A TEMP AGENCY MAYBE THEY CAN HELP .
2057,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro02_M000.wav,e0,WHAT IS IT .
3315,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M048.wav,e2,LISTEN .
3100,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M030.wav,e1,SOMEWHERE OUT THERE  IS A GIANT MASS OF SILVER FISH ALL SWIMMING IN THIS DIRECTION . THEY DON'T KNOW WHY THEY'RE DOING IT WE DON'T KNOW WHY THEY'RE DOING IT  THEY DIDN'T . IT WASN'T A DECISION NO ONE TOOK A VOTE NOBODY SENT THEM AN INVITATION OR A MAP OR ANYTHING LIKE THAT . IT WAS JUST SOME . INTERNAL  TIME RELEASE FIRE CRACKER THAT WENT OFF  AND ALL AS ONE THEY TURNED AROUND AND FORMED THIS  GIANT LINE AS LONG AS THE CALIFORNIA COASTLINE AND  THEY JUST STARTED SWIMMING THEY  ARE SWIMMING RIGHT NOW AT THIS VERY MOMENT  AND  AND .
1857,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M024.wav,e2,THEY SNAP .
2160,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_3_M026.wav,e3,JUST ABOUT ALL .
1649,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_M037.wav,e0,WE JUST WEREN'T IN A GOOD SPOT THOUGH .
3944,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_F005.wav,e1,AH IT . SEND SHIVERS UP MY SPINE .
2109,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M002.wav,e3,YOU DIDN'T EVEN HEAR .
1352,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M035.wav,e2,I WILL DO NO SUCH THING .
0,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_F019.wav,e2,WHAT DO YOU WANT ME TO DO YOU'RE OLD ENOUGH TO KNOW YOUR OWN MIND .
3772,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_F016.wav,e3,I WOULD RATHER NOT  REMEMBER SOME THINGS  I'D RATHER NOT HOPE FOR SOMETHING .
227,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_M039.wav,e2,AMANDA LISTEN .
707,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M017.wav,e1,THAT'LL BE GREAT  THAT'LL BE GREAT .
2180,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_F022.wav,e3,THAT'S REALLY HARD TO HEAR .
1090,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_F043.wav,e1,YEAH I NOTICED THAT  LOOKS PRETTY ON THE WATER DOESN'T IT . BIG OLD WHITE MOON .
339,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_3_F029.wav,e3,HOW MANY .
1396,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_M046.wav,e2,OH .
703,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_F044.wav,e0,THANK YOU .
77,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_M011.wav,e1,OH GOOD  {LG} .
1650,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F013.wav,e1,THANKS . THANKS A LOT YOU'RE REALLY HELPING THE EXCITEMENT HERE I HOPE NO ONE DIES .
2910,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M023.wav,e0,WELL I'M SURE MAYBE THERE'S A PHONE AT WORK YOU COULD USE .
3006,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M016.wav,e0,WELL THEY TIP WELL .
3980,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M009.wav,e0,LOOK AT ME LIKE YOU KNOW  I MEAN HEY I IT TOOK ME YOU KNOW LIKE SIX YEARS TO GET WHERE I AM NOW I MEAN .
412,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F035.wav,e1,YOU'VE GOT  A LOT OH AWESOME .
1991,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_2_M044.wav,e2,OH MARRY YOU AGAIN I WOULDN'T MARRY YOU AGAIN IF YOU CAME CRAWLING TO ME ON BENDED KNEE .
2689,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_2_F003.wav,e2,HE'S NOT GOING TO MARRY HER .
1428,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_M010.wav,e1,OH . WELL  IT WAS YOU KNOW WE WERE AT  THIS AT THIS CONCERT AND  YEAH .
2643,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_1_M031.wav,e1,I'LL NEVER FORGET HIS  FACE .
3255,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_M003.wav,e0,WELL SHE'S NOT A CITIZEN  SO SHE WANTS TO GET A VISA .
1696,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_M014.wav,e3,IT WAS KIND OF LIKE  BOOM DONE .
3018,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M014.wav,e0,THAT'S GREAT YEAH .
1673,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_M010.wav,e0,RIGHT .
3184,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_F024.wav,e1,I KNOW YOU DID YOU THREW IT OUT THE WINDOW INTO THE CANAL BELOW  I . DON'T THINK I'LL EVER FORGIVE YOU FOR THAT .
271,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F026.wav,e1,YAY .
183,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_F000.wav,e0,THE ONLY ONE I KNOW STILL LOVE HIS PARENTS .
323,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M029.wav,e1,OH THIS IS  GREAT I WOULDN'T MISS THIS FOR THE WORLD  I MEAN THINK ABOUT THIS  I KNOW YOU'RE NOT INTERESTED BUT JUST THINK ABOUT THIS FOR A SECOND .
640,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_M001.wav,e0,NO YOU  CAN'T THINK THAT  WAY I MEAN  IT'S GOOD IT'S GOOD THAT YOU'RE . THAT YOU'RE CALLING YOU KNOW YOU . CAN'T .
3030,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_M036.wav,e2,TURN IT OFF . IT'S DRIVING ME MAD .
2978,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_M001.wav,e3,WHEN I WAS SEVEN MY  MY GRANDMOTHER DIED AND I . REALLY I DON'T KNOW I MEAN IT WAS REALLY HARD TO LET GO BUT THE IMPORTANT THING IS IS THAT YOU DO LET GO AND YOUR REALIZE THAT . YOU KNOW THEY  YOU KNOW  THEY  THIS PERSON HAD FUN WHILE THEY WERE  WHILE THEY WERE HERE  AND UH . YOU KNOW YOU WORK  YOU WORK THROUGH IT .
3284,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_F001.wav,e1,UH SO I GOT . SOME GOOD NEWS .
1749,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_M008.wav,e1,YEAH . CAN YOU BELIEVE . THAT YEAH SHE'S LIKE HEY I'M LIKE SURE I'LL DO IT I DON'T CARE . YEAH I'M . LIKE FIFTY THOUSAND DOLLARS I'D TOTALLY DO IT FOR FIFTY THOUSAND DOLLARS . BUT THE ONLY THING IS THAT'S KIND OF LIKE ILLEGAL  SO  LIKE I COULD  GO TO JAIL PROBABLY FOR A LONG IF . I GET CAUGHT  BUT .
3752,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M080.wav,e0,NO . NO NO YOU'RE RIGHT THOUGH I MEAN YOU . KNOW  DORMS ARE DEFINITELY THE WAY TO MEET PEOPLE I KNOW THAT I WAS IN AN  APARTMENT OFF CAMPUS .
1254,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_M034.wav,e2,I'LL GET OUT I'LL . GO GET MARRIED AND LIVE SOMEPLACE ELSE I DON'T KNOW MAYBE NEW YORK .
2510,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M022.wav,e1,LET'S BE SUPERFICIAL AND PITY THE POOR PHILOSOPHERS  LET'S BLOW OUR TRUMPETS AND SQUEAKERS AND ENJOY THE PARTY AS MUCH AS WE CAN  LIKE QUITE . IDIOTIC VERY SMALL SCHOOL CHILDREN . LET'S  SAVOR THE DELIGHT OF THE MOMENT .
835,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F019.wav,e0,YEAH .
3418,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F011.wav,e2,AUGIE GOD DAMMIT DON'T ASK ME THAT YOU ALWAYS ASK ME THAT I HATE IT WHEN YOU ASK ME THAT . IT'S INSULTING .
3755,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_F015.wav,e1,I'LL NEVER FORGIVE YOU WHY DID YOU WAIT ALL THESE YEARS . ALL I'VE DONE IS SIT AND WONDER IF I WAS CRAZY FOR THINKING OF YOU .
3059,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_M031.wav,e0,AND THEN WE'LL THRASH IT OUT WITH DAD RIGHT  MOM DON'T AVOID ME .
3403,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M032.wav,e3,IT TAKES A LITTLE WHILE TO TOSS THAT OFF  BECAUSE THEY WEREN'T JUST MEN .
2902,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_M022.wav,e2,SOMETIMES YOU INFURIATE ME YOU KNOW THAT  ISN'T IT YOUR BUSINESS TOO IF I TELL THIS TO FATHER AND HE THROWS A FIT ABOUT IT . YOU HAVE SUCH A TALENT FOR IGNORING THINGS .
1719,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M017.wav,e2,GOING SOMEWHERE DEAR .
3217,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F000.wav,e0,YEAH .
1732,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_M013.wav,e3,I DON'T HAVE I  KNOW . WHAT ARE WE GONNA WHAT ARE WE JUST RUN AWAY  WHAT CAN I DO WHERE CAN WE GO .
3414,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_F014.wav,e0,THEY DO COME BACK .
2388,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_F024.wav,e1,YEAH I'M SO EXCITED {LG} .
924,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M049.wav,e0,THEN HELP ME STAY HERE .
1714,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F005.wav,e1,BIG BAD ACCEPTANCE PACKET WITH ALL THE INFORMATION  I'M GOING TO U . S C .
3370,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_2_F039.wav,e2,YOU ARE FAR TOO TEMPERAMENTAL  TRY TO CONTROL YOURSELF .
3946,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_F009.wav,e3,SHE REALLY CARED ABOUT YOU YOU KNOW .
1348,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro05_F033.wav,e0,NO .
1405,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_M034.wav,e3,AND I GOT THIS IDEA  WATCHING THEM GO DOWN EVERYTHING WAS BEING DESTROYED SEE BUT . IT SEEMED TO ME THAT THERE WAS ONE NEW THING THAT  WAS MADE .
2291,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_2_F027.wav,e2,YOU ALWAYS HAD A WEAK . HEAD .
3840,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M001.wav,e1,LOOK AT THE NIGHT WE GOT  I WOULDN'T TRADE THIS FOR ANYTHING .
1791,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_F027.wav,e3,THIS IS JUST THIS I MEAN IT'S A LOT AND EVERYTHING BUT IT'S NOT  YOU KNOW SOMETHING ELSE  AM I MAKING ANY SENSE .
1373,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_M016.wav,e0,SO .
2316,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_2_M002.wav,e0,WHAT DID YOU MEAN  HE LIVED NEXT DOOR TO THE GIRL ALL OF HIS LIFE WHY WOULDN'T HE WANT TO SEE HER AGAIN  DON'T LOOK AT ME LIKE THAT HE DIDN'T TELL ME ANY MORE THAN HE TOLD YOU .
3191,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F018.wav,e3,AND I REMEMBER THINKING . THIS IS IT  YOU KNOW AT  LAST  AT LAST I AM AS  HAPPY AS I AM  SUPPOSED TO BE .
3354,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_M018.wav,e3,EVEN YEAH . HE DOESN'T HE WOULD NEVER FEEL THAT WAY HE WOULD NEVER WANT ME TO FEEL THAT WAY OF . COURSE NOT  BUT . THAT'S JUST WHERE I AM RIGHT NOW AND I . DON'T KNOW WHAT ELSE TO DO WITH IT .
2528,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro07_M007.wav,e1,YEAH .
602,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M020.wav,e0,HEY THAT'S COOL .
1359,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro08_F012.wav,e0,OKAY WELL WE WILL SEND YOU WE WILL REIMBURSE YOU FOR . THE AMOUNT OF MINUTES THAT YOU .
1655,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F041.wav,e1,{BR} .
1322,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script03_2_M037.wav,e2,TURN IT OFF . IT'S DRIVING ME MAD .
1853,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M013.wav,e1,YEAH . AND SHE SAID YES AND SHE CRIED OF COURSE .
2757,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script03_1_F004.wav,e1,I MEAN IT WAS IT'S BOUND TO . COME OUT SOONER OR LATER .
2947,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M001.wav,e1,I DID IT . I ASKED HER TO MARRY ME .
1045,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_F002.wav,e0,I'M SORRY .
2547,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M019.wav,e1,YEAH ME EITHER .
3647,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M006.wav,e1,HOW COULD WE HAVE FORGOTTEN IT  WELL I . HOPE THE MOON STAYS OUT  I WONDER DO THEY ALWAYS RUN DURING A FULL MOON  I CAN'T REMEMBER WAS THE MOON FULL LAST YEAR DO YOU REMEMBER .
2121,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_M028.wav,e1,ALL RIGHT BYE BYE .
2665,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_F012.wav,e0,FOR TONIGHT FOR TONIGHT SIR WOULD YOU NEED TO STAY SOMEWHERE TONIGHT .
666,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro06_F017.wav,e3,YES .
3924,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_F012.wav,e1,FROM HER OPINION WHY ELSE WOULD  I COME HERE .
3856,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_2_M007.wav,e0,UH THEN  WHY . IS SHE STILL SHE'S . NOT HIS GIRL . JOE .
2808,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M033.wav,e1,THAT'S A GOOD IDEA .
2171,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M077.wav,e0,WELL DO . YOU THINK YOU'RE GOING TO LIVE ON CAMPUS OR OFF CAMPUS YOUR FIRST YEAR .
178,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro04_M004.wav,e0,I KNOW I KNOW IT'S HARD BUT . YOU . JUST . YOU GOTTA . KEEP GOING I MEAN YOU'VE BEEN GOING AT IT FOR SO LONG YOU  KNOW  SOMETHING IS DEFINITELY GOING TO COME UP I I KNOW IT WILL BECAUSE  YOU'RE A GOOD WORKER .
2989,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro02_F013.wav,e3,I HAVE NO CHOICE THERE'S NOTHING I CAN DO .
145,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_F017.wav,e1,YEAH  IT'S REALLY COOL .
3543,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_F050.wav,e0,I'M GOING TO .
1806,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_M019.wav,e1,WHO WHOOOOO MISS . ACTI ACTING PANTS .
229,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro01_M015.wav,e2,NO I'M NOT WAITING I'M NOT COMING BACK AGAIN I DON'T HAVE TIME TO COME BACK FIVE DAYS .
645,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_3_M016.wav,e1,WHY DIDN'T YOU LET ME KNOW .
846,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F001.wav,e0,YEAH .
26,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro03_F026.wav,e1,OH TOTALLY . YEAH .
1146,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_F022.wav,e0,MMHMM .
2805,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_2_M014.wav,e2,HUH .
2919,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_F020.wav,e3,I'D RATHER NOT REMEMBER SOME THINGS  I WOULD RATHER NOT . HOPE FOR SOME THINGS .
1507,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro02_F002.wav,e3,I . DON'T KNOW WHAT TO SAY I DON'T WANT  TO GO BUT  I DON'T HAVE A LOT OF CHOICE .
104,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro02_M009.wav,e3,I'VE NEVER BEEN I'VE NEVER BEEN AWAY FROM YOU FOR . TWO WEEKS LET ALONE  A YEAR .
3854,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_F001.wav,e0,WHAT'S HAPPENED .
1007,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M009.wav,e0,BEING DISHONEST WITH HIM  THAT KIND OF THING ALWAYS PAYS OFF AND NOW IT'S PAYING OFF .
2028,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M036.wav,e0,I'M SORRY MA'AM THERE'S NOTHING ELSE I CAN DO . MY HANDS ARE REALLY TIED HERE . I REALLY WISH THERE WAS SOMETHING ELSE I COULD DO FOR YOU .
294,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M005.wav,e1,WELL . TELL ME ABOUT HIM WHAT HAPPENED .
3610,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_F000.wav,e3,THANKS .
3645,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_M007.wav,e2,GOD .
3052,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_M005.wav,e3,I COULD HEAR HIM RIGHT THROUGH THE FLOOR IN MY ROOM .
2227,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_F000.wav,e3,WHAT'S HE GOING TO SAY MAYBE WE SHOULD . TELL HIM BEFORE HE SEES IT .
2229,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M019.wav,e1,IT WAS IN THE CAR RIGHT  DRIVING PAST THE KNICKERBOCKER LIQUOR LOCKER YOU SAID . LET'S GET SOME CHAMPAGNE AND I SAID TIMES ARE WASTING OR SOMETHING LIKE THAT RIGHT .
3979,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_1_F008.wav,e2,THERE IS NO POINT IN COMING DOWN . HERE .
3173,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_F024.wav,e0,ALRIGHT THANKS .
334,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F058.wav,e1,YEAH  TOTALLY .
1529,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_1_M030.wav,e0,WELL THEN I GUESS IT'S OVER THEN  BUT FROM HER LETTERS . I THINK . SHE'S FORGOTTEN . HIM .
181,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M007.wav,e0,YOU DON'T OWE ME ANYTHING .
333,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M005.wav,e0,SO WHAT EXACTLY IS THE PROBLEM .
2608,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_F022.wav,e1,WHO DO YOU PLAY LIKE DO ARE YOU LIKE . NATIONALLY RANKED .
1872,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M032.wav,e1,OH I'LL NEVER FORGET HIS . FACE .
471,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_F025.wav,e0,YOU'RE A CONSIDERATE FELLOW THERE'S NOTHING WRONG IN THAT .
3115,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro01_M005.wav,e2,I'VE GOT A LIFE TOO MA'AM .
1716,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_F020.wav,e3,THANKS .
2359,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_M010.wav,e3,SOME PEOPLE .
2129,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script02_1_F013.wav,e2,PASS UP WHAT  THESE LITTLE FISH . SWIM ONTO THE BEACH FLOP AROUND AND THEN THEY SWIM AWAY AND THEN THEY DIE .
2976,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro04_M022.wav,e0,YOURS  I DON'T .
3565,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro05_M003.wav,e0,YOU KNOW I MEAN THERE'S A LOT OF THINGS THAT GO ON UNDER THE PLANE AND SOMETIMES YOU KNOW THAT KIND OF THINGS HAPPEN .
2700,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro01_M029.wav,e2,WHAT IS WRONG WITH YOU .
3561,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_2_M016.wav,e2,WHAT HAVE I GOT TO HIDE KATE  WHAT THE HELL IS THE MATTER WITH YOU .
3286,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro05_M025.wav,e2,WELL YOU NEED TO FIND . IT CAN I JUST GO BACK THERE AND LOOK THROUGH THE BAGS . CAN I . JUST GO BACK THERE AND JUST GO THROUGH MAYBE I'LL FIND IT .
2156,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro01_M004.wav,e0,UH . SORRY I FORGOT THEM I MEAN I'VE GOT TO .
376,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_2_M040.wav,e1,NOW THAT YOU MENTION IT NO I DON'T .
1607,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script02_1_M007.wav,e0,FLASHLIGHT THE SILVER ONE  THERE'S ONLY ONE ISN'T THERE .
