,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M001.wav,e3,ALRIGHT .
878,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M018.wav,e1,UM AND SHE WANTS YOU TO BE IN IT TOO SHE LOVES YOU SO MUCH . SHE THINKS YOU'RE THE SWEETEST  OF COURSE YOU ARE . YOU'RE  YOU'RE MY BEST FRIEND SO .
5493,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_F016.wav,e2,OKAY  OKAY FINE .
3894,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_F014.wav,e0,YEAH I SEE THAT .
38,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F012.wav,e1,THANK YOU I KNOW I'M REALLY REALLY REALLY EXCITED .
1314,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro05_F003.wav,e0,RIGHT .
2685,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M019.wav,e0,OKAY  THEY CAN . FIGURE OUT PINK FOR YOU  SO GO IN THERE AND JUST TELL THEM THAT AND THEY'LL HOOK  YOU UP WITH OTHER  GOODIES STUFF LIKE THAT  FREE SERVICE . NO CONTRACT NO NOTHING JUST FOR BEING A GOOD CUSTOMER .
3784,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro03_M021.wav,e1,IT WILL BE PERFECT .
4454,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_1_M034.wav,e1,THAT  WAS A ROUSER WASN'T  IT .
4351,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_1_F008.wav,e0,YEAH .
2083,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_1_F000.wav,e0,FINE .
3283,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M032.wav,e1,REALLY .
4738,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_M012.wav,e0,ALL RIGHT AND CAN THEY LIKE ALL GET TOGETHER .
2659,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script03_1_M030.wav,e1,BEFORE YOUR BODY ROTS AND WORMS POP OUT OF YOUR EYE SOCKETS .
5374,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro05_F005.wav,e2,WAIT SIR YOU'RE YOU'RE COMPLETELY NOT  WHAT DO YOU MEAN STOLE IT HOW CAN THEY JUST STEAL IT FROM AN AIRPLANE IT WAS UP IN THE AIR .
3844,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05b_M015.wav,e2,OF COURSE I HAD MY NAME TAGS ON THE LUGGAGE .
3609,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro08_M025.wav,e0,OH I DON'T KNOW I MEAN I DON'T KNOW I JUST THOUGHT  YOU KNOW MAYBE YOU WANT TO GET SOME CO I MEAN I'M ACTUALLY WAIT WHERE DO YOU . LIVE OH YOU'RE IN LOS ANGELES I SEE  OH . NO THAT SUCKS CAUSE I'M IN ACTUALLY IN  ALABAMA .
3558,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro05_M019.wav,e0,OKAY WELL THAT THAT . COULD BE SOMETHING THAT YOU PUT ON ON THE CLAIM . ON ON THE COMPLAINT  FORM IF YOU WANT . AND . PROVIDE US WITH . YOUR INFORMATION WHILE YOU'RE HERE AND THEN MAYBE IF IT TURNS UP . THEN . WE'LL SEND IT RIGHT OVER .
4530,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_3_F016.wav,e1,NOT LIKE THAT  YOU'RE NOT .
1731,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_M018.wav,e3,I KNOW . BUT  I'LL I'LL SEND THE PICTURES ALL THE TIME AND I'LL WRITE THEM EMAILS AND YOU CAN READ THEM THE EMAILS THAT I SEND THEM .
3812,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_F012.wav,e1,WHO'S THEY .
270,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_M001.wav,e3,I KNOW I JUST  I DON'T KNOW IT'S JUST WEIRD BECAUSE  YOU HAVE SOMEBODY WHO'S  YOU KNOW .
4655,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F027.wav,e1,EVERYTHING WORKED OUT PERFECTLY .
3904,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M007.wav,e0,WELL  UM  OKAY YOUR SIM CARD IS IN . DIDN'T FALL OUT .
3657,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M032.wav,e1,YEAH  SHE IS  GOOD LOOKING .
4597,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1_F032.wav,e2,ARE YOU CRAZY .
1635,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M016.wav,e0,UH . HUH I MEAN YOU KNOW IT'S SPRING IT'LL BE .
3347,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_M018.wav,e3,EVEN YEAH . HE DOESN'T HE WOULD NEVER FEEL THAT WAY HE WOULD NEVER WANT ME TO FEEL THAT WAY OF . COURSE NOT  BUT . THAT'S JUST WHERE I AM RIGHT NOW AND I . DON'T KNOW WHAT ELSE TO DO WITH IT .
189,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M011.wav,e0,YEAH .
893,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M035.wav,e1,GOOD WE'LL HAVE TO HAVE ONE SOON YOU'RE GOING TO HAVE TO GO TO SCHOOL IN A COUPLE OF MONTHS .
1595,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script03_2_M005.wav,e2,YOU LET HIM KISS YOU YOU SAID SO .
4496,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script03_2_M019.wav,e0,YES IT IS .
3868,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_F034.wav,e3,I NEVER TOLD . HIM I LOVE YOU BUT .
1541,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script03_2_M027.wav,e2,NO RESTRAINT AT ALL VERY ENJOYABLE NEVER HAD MUCH ANYHOW .
4240,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro07_M006.wav,e1,A RAPPER PARTY  HO . YEAH . OKAY .
131,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_M021.wav,e1,YEAH . YEAH  SHE WAS ACTUALLY SHE WAS GOING TO TELL YOU BUT  I TOLD HER THAT I WANTED TO TELL YOU AND SHE HAD TO  WORK TODAY ANYWAY SO  I . DECIDED TO .
3117,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M007.wav,e1,ARE YOU COLD DO . YOU WANT MY JACKET  WE SHOULD HAVE BROUGHT THE BLANKET . OUR BLANKET  OH THIS IS GREAT  I . DIDN'T EVEN THINK TO BRING A SIX PACK . OH  A SIX PACK WOULD BE JUST THE TICKET RIGHT ABOUT NOW .
1914,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro06_F024.wav,e0,HOW LONG DID YOU KNOW EACH OTHER .
245,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_M018.wav,e1,GIVE ME A KISS ANN . GIVE ME A  GOD I KISSED YOU .
3861,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M002.wav,e0,RIGHT NO YES I KNOW IT IS IT IS A LITTLE . FRUSTRATING .
3292,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F002.wav,e1,U S  C .
3407,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_2_F031.wav,e2,NO .
4619,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_F017.wav,e2,OKEY  SO I'M DOING SOMETHING WRONG WHAT AM I DOING WRONG .
4383,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script02_1_M044.wav,e1,ABOUT ALL OF THAT ABOUT ALL I WAS TALKING  ABOUT .
5292,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_M009.wav,e3,TRYING TO HAVE A BABY .
786,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro03_F012.wav,e1,YEAH I SAID YES BUT I  YEAH I MEAN .
3389,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F011.wav,e1,UH HUH YES SERIOUSLY FOR YEARS .
5487,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M024.wav,e1,WELL CAN I MEAN LET ME KNOW I WANT . I WANT INVITATIONS AND .
991,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_3_M024.wav,e3,YES . I SUPPOSE I HAVE BEEN . BUT IT'S GOING FROM ME .
3333,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro05_M033.wav,e0,WELL OF COURSE NOT BECAUSE YOU'VE GOT YOUR BACKPACK WITH YOU THE WHOLE TIME NOW IF YOU  YOU SAID THIS WAS A TRAVEL BAG WHY WEREN'T YOU CARRYING IT ON IF IT WAS SO IMPORTANT .
5162,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F001.wav,e1,OH FOR REAL .
1678,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_M009.wav,e3,YEAH .
1879,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script02_1_M044.wav,e0,ABOUT . WHAT I JUST SAID .
799,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F022.wav,e0,SO IT'S A FIVE HOUR FLIGHT BUT YOU'LL . ARRIVE ONLY AT ELEVEN A CLOCK IN THE MORNING SO THAT DAY . YOU CAN HAVE PLENTY OF TIME TO GET TO YOUR HOTEL REST UP AND THEN STILL HAVE A NICE AFTERNOON YOUR FIRST AFTERNOON IN MAUI .
5382,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_M020.wav,e0,IT WAS IN THE CAR RIGHT  DRIVING PAST THE KNICKERBOCKER LIQUOR LOCKER .
1625,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_2_M020.wav,e2,REALLY AMANDA .
1494,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F012.wav,e1,AND A TASER . EXCELLENT JUST MAKE SURE IT'S A BIG KNIFE .
5286,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_F007.wav,e3,HOW'S UM  HOW'S HIS PARENTS DOING .
4820,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_M014.wav,e1,HEY YES YOU KNOW THAT'S  THAT'S WHAT I'M COMING FOR .
718,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_M019.wav,e1,YOU WANT ME TO GO GET SOME CHAMPAGNE .
1904,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_M036.wav,e1,WELL THIS IS REALLY EXCITING I MEAN . I JUST I COULDN'T BE HAPPIER RIGHT NOW .
1074,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script01_1_F023.wav,e0,YOU'RE A CONSIDERATE FELLOW THERE'S NOTHING WRONG WITH . THAT .
224,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro01_F000.wav,e0,HI . HOW CAN I HELP YOU .
589,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_F001.wav,e0,WHAT FLASHLIGHT .
2211,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro04_M001.wav,e0,NO DON'T THINK  LIKE  THAT .
1457,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro04_M009.wav,e0,YEAH .
1200,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_F022.wav,e1,OH . I'M SO GLAD .
5106,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08b_M013.wav,e0,OKAY TELL THEM MY . MY  ID NUMBER IS TWO ONE THREE FIVE .
2761,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_1_M039.wav,e1,IT'S . SINGLE MINDEDNESS  WITH NO MIND . IT'S  URGENCY . THAT'S PURE  URGE . AND THEY DON'T THEY DON'T ASK IT A QUESTION  THEY DON'T GIVE IT A NAME . THEY JUST SWIM .
3345,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script02_2_F008.wav,e0,WE TOTALLY . SKIPPED RIGHT .
1178,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script03_2_M043.wav,e2,SHUT  UP . SHUT UP I WOULDN'T MARRY YOU AGAIN IF YOU CAME CRAWLING TO ME . ON  BENDED KNEE . YOU'RE A . MEAN EVIL MINDED LITTLE VAMPIRE AND I HOPE TO GOD I NEVER SET EYES ON YOU AGAIN .
1714,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro01_F008.wav,e0,SO . COULD I MAYBE GET THE FORM FROM YOU FILL IT OUT HERE AND MAYBE YOU COULD .
3156,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F007.wav,e1,WELL ACTUALLY WE WERE JUST TALKING ABOUT TODAY  AND I DON'T REALLY WANT TO DO LIKE  THE TRADITIONAL CHURCH THING YOU KNOW . SO WE ARE GOING TO GET MARRIED  IN . THE MEADOW .
160,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro06_F013.wav,e3,HIS . POOR PARENTS  YOU KNOW IT'S  THEIR ONLY SON .
1272,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_M012.wav,e0,YOU MUSTN'T BE SERIOUS MY DEAR . THAT'S JUST WHAT THEY WANT .
1323,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M013.wav,e1,OKAY THAT'S OKAY SPONTANEOUS IS GREAT . SPONTANEOUS IS AWESOME .
2547,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro06_F014.wav,e3,I AGREE . IF I KNEW HOW TO MAKE THAT HAPPEN I WOULD CERTAINLY HELP YOU .
5093,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_script02_1_M015.wav,e1,OH . MAN  LIKE A KID . IT'S AMAZING I GOT OUT OF THE HOUSE WITH MY FLY ZIPPED .
2082,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_2_M030.wav,e2,WE COULD GET A GOOD DEBATE GOING ABOUT THIS DON'T YOU THINK INTEMPERATE TOTS .
5159,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro08_F015.wav,e0,NO WE DON'T JUST GIVE YOU THINGS WE'RE WE'RE .
5410,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro08a_M006.wav,e0,UM . I THINK PART OF IT  HAS TO DO WITH THE NETWORK . BEING DOWN  IT'S BEEN HAVING SOME TROUBLE THE LAST FEW WEEKS .
4203,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro06_F025.wav,e3,BUT . I MEAN . SHE  COULD BUT IT  WAS SO IT WAS KIND OF  SITTING AT HER FEET HOLDING . HER UP AND  SHE HAD THESE  POEMS SHE HAD MEMORIZED  AND I REMEMBER LOOKING UP SHE HAD  CURLY RED HAIR  AND THERE WAS THIS PALM TREE RIGHT BEHIND HER AND . IT  WAS  LIKE A . CROWN GROWING  RIGHT OUT . OF HER HEAD IT . WAS . COOL .
3920,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_1_F019.wav,e0,WELL YOU WANT TO MAKE SURE YOUR FATHER ISN'T GOING TO HAVE .
2431,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_F039.wav,e1,YEAH . TOTALLY .
3318,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro07_M001.wav,e1,WHAT .
1573,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_M027.wav,e0,THREE TWO THREE .
1861,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_script01_1_M021.wav,e2,SOMETIMES YOU INFURIATE ME YOU KNOW THAT  ISN'T IT YOUR BUSINESS TOO IF I TELL THIS TO  FATHER AND . HE THROWS A  FIT ABOUT IT .
2115,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro08_M028.wav,e1,ALL RIGHT BYE BYE .
3449,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_M011.wav,e1,AH ANYWAYS . SO  SHE TOOK THE RING AND SHE GOES  IS THIS REAL . SO I WAS LIKE OF COURSE .
3705,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_M010.wav,e1,THAT'S A REALLY GOOD IDEA OR I COULD GO TO LIKE SANTA MONICA . GO BEACH  VENICE BEACH YEAH A LITTLE DIRTY THOUGH . I . DON'T WANT TO . GO TO VENICE . BEACH . BUT MALIBU ALL RIGHT .
2620,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_F016.wav,e1,MAN I'M . JUST SO HAPPY FOR YOU I JUST .
590,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro07_M032.wav,e1,YEAH .
266,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_1_M018.wav,e0,I'M GOING TO ASK HER TO MARRY ME .
3670,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_impro02_F039.wav,e3,IT'S HARD ENOUGH ALREADY BRIAN I CAN'T .
119,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro08_M007.wav,e0,YEA . ALL RIGHT WELL LET ME LET ME LOOK IT UP HERE FOR A SECOND  UH SO I THINK .
2127,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_2_F017.wav,e2,I CAN'T HELP IT .
1743,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_M016.wav,e1,SURE WHY NOT I DON'T KNOW WHY NOT I'M NOT DOING ANYTHING I HAVE NO PLANS I COULD LIVE ANYWHERE I WANT .
1566,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_2_M024.wav,e2,WELL WELCOME TO THE HUMAN RACE . DO YOU THINK THIS IS WHAT I HAD PLANNED DO  YOU THINK THAT WHEN . I PROPOSED . THAT I HAD THIS GREAT  FANTASY GOING THAT FOUR YEARS DOWN THE ROAD WE WOULD END UP  ARGUING ON THE BEACH OVER SOME  FISH .
2612,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro03_F036.wav,e1,YES .
3668,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro03_M009.wav,e1,BUT UH NO I MEAN YOU . KNOW . YOU KNOW I REALLY WANT YOU TO LIKE YOU KNOW . SORT OF .
5306,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_impro07_M006.wav,e1,I DON'T KNOW I SHOULD ASK YEAH I  WILL .
95,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro03_F022.wav,e1,OH THAT'S KIND OF SWEET .
3570,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F035.wav,e1,WE SHOULD GO APARTMENT SHOP ER HUNTING .
5203,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro08_M028.wav,e1,SIX FOUR NINE . FOUR  THAT  WOULD BE . SO GREAT THANK YOU SO MUCH .
5076,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M015.wav,e0,I DON'T KNOW WELL LIKE I DON'T KNOW I MEAN .
3569,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_impro07_M015.wav,e1,AND UH IT'S JUST REALLY EXCITING I YOU KNOW I'M JUST I . WANT TO . I WANT TO SHARE THIS  SPECIAL HAPPY MOMENT WITH YOU IT'S  AWESOME .
2937,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro03_F003.wav,e1,OH MY GOSH . WELL AND DID .
664,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script01_2_M000.wav,e0,OH GOD LINE .
827,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_F010.wav,e3,HE DID A LOT BUT .
1898,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_3_M028.wav,e3,I DON'T KNOW WHERE TO START .
4300,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_script01_3_F007.wav,e0,I KNEW THEY WOULD .
3634,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro02_M022.wav,e3,BUT IT'S GONNA BE FINE I'M GONNA BE FINE YOU KNOW I'M GOOD AT THIS I CAN DO THIS . THAT'S WHY I TRAINED ALL THIS TIME I'M GOOD AT THIS . OKAY .
5467,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro06_M001.wav,e3,MY FRIEND SHOTTY PASSED AWAY .
3885,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script03_1_M026.wav,e0,THE ONE WHEN YOU BOUGHT THAT LITTLE PAINTED WOODEN SNAKE IN THE PIAZZA AND PUT IT ON MY BED .
1258,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro04_F010.wav,e0,THAT'S  I MEAN  THERE ARE MORE FACTORS THEN JUST  WHETHER YOU'RE  GOOD OR NOT YOU KNOW WHAT I MEAN LIKE .
416,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro02_F008.wav,e3,I'LL SEND YOU LOTS OF PICTURES .
553,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro05_F012.wav,e2,I EXPECT YOUR AIRLINE  WHO WAS RESPONSIBLE FOR MY BAG . TO GIVE ME . THE EQUIVALENT OF THE BAG AND ALL OF THE THINGS IN IT .
4048,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01F_impro03_F004.wav,e1,UM . YES . IT  WAS VERY ROMANTIC .
518,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03F_script01_2_M004.wav,e0,WELL  SO WHAT .
3161,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_F042.wav,e1,I KNOW I CAN'T BELIEVE IT .
1670,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script03_1_M016.wav,e1,CERTAINLY YOU MUST WE ARE FIGURES OF FUN ALL RIGHT .
2416,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro06_F007.wav,e3,THANK YOU FOR BEING HERE .
2814,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro04_M040.wav,e0,IF I IF YOU WILL . YOU STICK WITH IT .
1583,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F021.wav,e0,ALL RIGHT GREAT WELL WE HAVE A VERY OPEN FLIGHT THAT LEAVES AT NINE A M . AND FORTUNATELY UH . THE TIME CHANGE . ACTUALLY GOES UM BACKWARDS FROM THAT .
3838,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_M025.wav,e1,OH YES . THIS  IS  THE WHOLE {NS} .
2964,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro08_F016.wav,e0,GREAT . HOW MANY SEATS .
2357,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro07_F006.wav,e1,BIG PACKET IS GOTTA BE THE REAL THING YEAH .
3816,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_1_M034.wav,e1,WELL . SO WHAT DO YOU THINK .
3201,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro07_F001.wav,e1,WHAT'S GOING ON JOE .
4660,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro06_F009.wav,e3,AND HE COULD OF . HE WAS PRETTY AWESOME .
3467,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script01_1b_M041.wav,e2,NO . YOU DON'T  I'M A PRETTY TOUGH GUY .
2235,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script02_2_F017.wav,e3,I RATHER NOT REMEMBER SOME THINGS I RATHER  NOT . HOPE FOR SOME  THINGS .
3042,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04M_script03_1_F008.wav,e1,BUT WHAT'S SO HORRIBLE IS THAT ONE CAN'T STAY HAPPY .
2986,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses01M_script01_1_M038.wav,e3,THEN HELP ME STAY HERE MOM .
3340,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script01_1_F038.wav,e2,YOU'RE JUST GOING TO LEAVE THE BUSINESS YOU HAVE A BUSINESS HERE YOU CAN'T DO THAT .
4806,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_script02_1_M003.wav,e1,THE FLASHLIGHT THE SILVER ONE THERE'S ONLY ONE ISN'T THERE  STUPID .
4618,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro06_M005.wav,e3,NO ONE ELSE WOULD TALK  TO ME BUT  HE WOULD .
358,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_impro05a_F012.wav,e0,I'M VERY SORRY BUT  LET'S CHECK ON  THIS . IMMEDIATELY THIS IS . DEFINITELY AN EMERGENCY  IT SEEMS .
2907,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses04F_impro04_M016.wav,e0,CLEARLY  CLE  CLEARLY YOU'RE DOING SOMETHING WRONG .
2263,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02M_impro05_M013.wav,e2,BUT WE HAVE THE TAGS ON I MEAN LIKE IT WOULDN'T YOU KNOW IF IT GOT STUCK SOMEWHERE IT'S LIKE WELL THIS IS NOBODIES BAG I MEAN MAYBE  YOU KNOW LOOK ON THE TAG AND .
1015,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro03_F004.wav,e1,I'M SO  EXCITED .
4953,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_impro06_M015.wav,e0,BUT IT'S OKAY BECAUSE  NOW YOU . KNOW . YOU'LL JUST GO ON  WITH YOUR LIFE  AND .
1787,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro07_F017.wav,e1,OKAY .
4539,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_impro03_M057.wav,e1,YEAH .
2208,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses02F_script02_2_F024.wav,e3,NO .
1636,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses03M_script02_2_F002.wav,e2,IT'S PR I  MEAN SOMEBODY SOLD YOU A GOOD BILL . ABOUT THIS WONDERFUL EVENT THAT GOING TO HAPPEN ON THE BEACH .
3662,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05F_script01_3_M035.wav,e3,IT WAS ALL LIKE  SOME KIND OF . BUS ACCIDENT TO THEM . I WENT BACK TO WORK WITH MY DAD IN THAT WHOLE RAT RACE AGAIN .
630,/data/jiayu_xiao/IEMOCAP/path_to_wavs/Ses05M_impro07_M024.wav,e1,WELL I DON'T KNOW I'VE GOT TO GO LOOK FOR A PLACE .
